,embedding_x,embedding_y
1035,16.306007,19.003544
1036,26.182201,-5.703005
1037,13.909327,4.2608705
1038,3.6825948,9.037555
1039,3.0818279,-1.5977303
1040,-2.3036876,2.2498865
1041,3.6508465,8.965809
1042,6.166953,5.843954
1043,9.722633,7.9200363
1044,9.424245,7.903879
1045,3.7163951,23.064959
1046,15.585134,3.9848392
1047,2.6024036,12.306262
1048,16.42664,13.068396
1049,18.35053,19.05746
1050,11.894393,21.931517
1051,3.2067459,-1.5991036
1052,26.18361,-5.7017236
1053,17.188086,11.635891
1054,18.749317,18.3986
1055,26.192028,-5.718798
1056,26.182579,-5.702532
1057,11.225581,-0.3540801
1058,8.573986,-2.0942361
1059,24.060753,12.220419
1060,8.765005,-7.12278
1061,21.820124,0.35440156
1062,-8.309376,-3.9919744
1063,9.483094,-3.0263422
1064,16.808872,12.861035
1065,-6.909917,17.340908
1066,23.129238,2.2141068
1067,-2.1313179,1.7249489
1068,25.689606,-6.1915464
1069,25.92205,13.561456
1070,11.460639,21.301765
1071,25.12877,13.443517
1072,11.459539,21.300217
1073,-8.305431,-3.9964767
1074,6.947596,4.536951
1075,-2.295731,1.430215
1076,8.939589,-6.589219
1077,-5.2259235,6.0408406
1078,23.12352,2.2088125
1079,16.43572,12.984602
1080,23.122313,2.2075572
1081,25.660942,-6.220109
1082,18.320372,19.08913
1083,16.30724,18.998299
1084,21.787373,0.32610324
1085,-4.4989166,-1.9427428
1086,10.880992,-2.3389533
1087,18.317844,19.095097
1088,8.125158,-3.804449
1089,8.909827,-5.6947107
1090,9.391066,-8.169269
1091,-7.3661776,6.8518972
1092,8.03726,-6.1011753
1093,19.116028,-5.9002213
1094,1.7677937,1.872382
1095,23.377089,13.34006
1096,8.496245,-1.6283292
1097,2.725025,1.512794
1098,2.1038778,3.5517201
1099,-7.373262,7.229867
1100,-7.192627,-9.957055
1101,25.653353,-6.2268567
1102,9.454401,-3.049531
1103,25.65042,-6.2290096
1104,-3.2471986,16.915844
1105,9.449848,-4.8741217
1106,22.448597,10.868343
1107,-7.56431,17.887388
1108,-7.4526424,18.257114
1109,16.329567,14.8354
1110,25.887419,12.819314
1111,11.915353,21.934263
1112,8.27914,-12.133898
1113,23.117905,2.204735
1114,10.427716,-0.17042659
1115,25.651773,-6.2281547
1116,-2.322423,2.2275157
1117,10.796476,-0.06450724
1118,8.156223,-5.8915524
1119,-3.6800854,-1.7845725
1120,3.1165285,-2.5697372
1121,10.636261,-5.165084
1122,9.025456,-5.5289383
1123,-1.7087303,12.133473
1124,6.1941967,-7.140703
1125,11.007037,-2.9791646
1126,8.6780405,-1.4249572
1127,7.5955677,-8.041905
1128,-1.6275111,12.060542
1129,9.317134,-4.4531555
1130,-1.8060763,1.5081606
1131,9.091026,18.442186
1132,7.714682,-7.9289265
1133,-6.8213973,5.965867
1134,9.996267,-8.990763
1135,10.514603,0.009493954
1136,2.4576826,-0.21714619
1137,14.160835,2.57339
1138,-7.874354,14.725734
1139,-8.125321,7.4277725
1140,-1.4194704,2.7749033
1141,-1.2387791,3.0625165
1142,9.363121,-2.8998475
1143,25.644117,-6.2352047
1144,-7.6036053,17.823927
1145,9.673864,7.905007
1146,-7.313734,7.1741457
1147,22.475739,10.880587
1148,-7.587773,17.869656
1149,-6.8347483,4.123903
1150,2.2724545,0.29192457
1151,22.356245,10.411028
1152,9.621991,-8.389826
1153,24.451206,13.572656
1154,10.990833,-2.9515772
1155,16.307188,19.002577
1156,22.463242,10.900568
1157,16.415434,17.664892
1158,22.196585,10.21046
1159,10.892724,-3.151218
1160,9.99588,-9.021119
1161,9.744789,-8.905626
1162,-0.24474913,3.1822343
1163,9.3029995,-4.4869704
1164,21.76213,0.31288218
1165,25.633196,-6.243674
1166,-2.3079119,21.546423
1167,18.77684,18.352802
1168,2.0608609,3.4371727
1169,-7.493279,17.552118
1170,10.910073,-2.29355
1171,25.633074,-6.2436743
1172,23.122519,2.2079554
1173,-3.5885248,-1.2793276
1174,-0.29357362,3.1416254
1175,-3.780797,-2.1079593
1176,-3.3038883,16.87753
1177,-7.7677336,6.5122967
1178,7.307545,-2.9718387
1179,10.538748,-0.41660184
1180,9.422148,-9.123332
1181,16.41773,17.663225
1182,26.107065,13.325291
1183,1.8812408,3.9470131
1184,10.872497,20.560425
1185,10.857745,-2.3170142
1186,-3.2170727,16.936283
1187,2.1914427,2.1435294
1188,19.462957,-5.6523194
1189,8.775166,-1.49375
1190,7.646713,-8.017592
1191,-8.209684,7.401612
1192,-1.1605268,2.9413881
1193,9.482888,19.316635
1194,8.867016,-6.7085767
1195,-4.10594,-2.2749548
1196,9.116725,-4.1173277
1197,8.927649,-6.593266
1198,-7.560612,15.1159525
1199,-7.8393774,14.875618
1200,8.781793,-1.4791272
1201,16.41685,17.663244
1202,1.6961591,4.7859783
1203,6.7552104,-7.276695
1204,16.419186,13.051812
1205,1.6791856,4.557667
1206,3.4043179,12.65637
1207,-1.5785574,12.179816
1208,6.8685303,26.273075
1209,-7.9791574,7.3298373
1210,-6.7433114,15.203675
1211,2.1562583,1.5112313
1212,9.874963,-3.1718
1213,9.645286,-8.411278
1214,10.78586,-2.3711543
1215,9.448554,-4.889133
1216,-8.3208065,-3.9762669
1217,21.740063,0.29994625
1218,25.148178,13.600051
1219,-3.806411,8.956601
1220,-6.9085827,17.347355
1221,25.996403,13.528528
1222,10.745104,20.854479
1223,22.988413,10.136984
1224,21.718744,0.28274447
1225,16.584888,13.394071
1226,-1.7050776,1.6107063
1227,23.340906,13.331182
1228,8.891578,17.550997
1229,22.98519,10.142672
1230,5.3620825,14.624053
1231,8.162979,-5.882942
1232,3.7394412,0.1826827
1233,16.246353,14.935929
1234,9.015623,-5.539495
1235,6.025576,-7.2551856
1236,-1.3877956,1.3354208
1237,9.433864,-8.183256
1238,-3.8353217,8.985371
1239,-5.2663937,6.0283084
1240,3.4094427,12.654647
1241,16.41187,13.018838
1242,-3.8622181,9.012023
1243,2.4414883,-0.18951605
1244,25.611282,-6.2612967
1245,-7.2471967,14.291285
1246,25.604832,-6.2668
1247,8.892683,-2.238312
1248,9.794287,-9.364541
1249,-11.500122,14.926693
1250,8.909903,-6.6165676
1251,3.417956,12.675337
1252,23.252491,2.4219291
1253,8.654361,-1.7233379
1254,10.070492,0.10580824
1255,18.778772,-6.178072
1256,-7.6965737,15.626582
1257,9.050164,-5.495271
1258,-3.7050426,-1.8981051
1259,9.297229,-8.3241
1260,20.035759,-5.5119205
1261,21.722445,0.2892723
1262,8.283133,-1.9721253
1263,23.192633,2.3102458
1264,8.950435,-5.6297283
1265,13.919629,4.2700295
1266,9.404398,-8.180123
1267,-3.7383516,-2.3039186
1268,10.67151,20.438234
1269,-7.844249,14.197618
1270,-2.1126103,21.346807
1271,-7.208377,-9.941273
1272,16.396526,18.264326
1273,9.768761,-8.767868
1274,24.134758,12.168355
1275,-7.463934,18.175398
1276,-7.8217225,14.407547
1277,22.27573,10.338691
1278,10.625538,-2.12679
1279,22.487793,10.973787
1280,10.918789,20.58243
1281,16.412304,17.641268
1282,10.737721,-0.06730259
1283,10.604685,0.0040010116
1284,25.567223,-6.298061
1285,10.007932,0.22284347
1286,10.0951605,-3.182894
1287,9.602335,-8.362607
1288,8.720198,-1.4195226
1289,25.563059,-6.302261
1290,-7.7027206,15.677579
1291,8.449149,-12.301986
1292,18.773003,18.319578
1293,9.437326,7.895837
1294,-7.771785,13.951977
1295,17.141602,11.643186
1296,16.4163,13.045558
1297,16.317684,12.887246
1298,14.061656,4.3798065
1299,15.581523,3.9843252
1300,9.723043,7.90338
1301,0.7590493,17.638046
1302,10.055752,-3.203338
1303,10.284732,12.520833
1304,10.898876,-2.6085026
1305,9.701647,7.9366074
1306,5.4047594,14.58017
1307,8.442916,-4.313557
1308,9.481729,-8.242561
1309,-2.3302124,2.2260728
1310,7.741922,-2.9610517
1311,-7.6473274,17.989582
1312,2.1905372,3.434853
1313,-2.1135662,13.093128
1314,-2.4850225,13.570989
1315,10.184271,0.13614774
1316,19.417913,-5.6897693
1317,9.343854,-2.8973153
1318,8.895395,-6.6185493
1319,2.1355217,1.721679
1320,8.963827,-8.110158
1321,-7.638404,18.358795
1322,10.5111065,-0.39920568
1323,2.019024,1.1874793
1324,7.945649,-6.1808743
1325,19.404648,-5.744484
1326,2.0152216,3.215354
1327,8.990565,-5.5647316
1328,9.736843,-1.7912848
1329,25.560564,-6.303709
1330,-8.270346,7.025873
1331,10.655147,-2.161049
1332,-7.819585,6.5449963
1333,-7.5594444,18.35087
1334,9.427988,-9.004757
1335,-7.313889,6.794232
1336,10.748239,20.857914
1337,8.082915,-3.6794457
1338,22.238808,10.269915
1339,2.019064,3.7446609
1340,25.559072,-6.305494
1341,3.713062,23.061865
1342,15.58759,3.9860528
1343,7.6930027,-2.902609
1344,10.785516,-3.225039
1345,8.889509,-6.5888777
1346,9.516667,-8.283382
1347,9.46681,-8.241809
1348,9.615453,-8.369798
1349,25.567986,-6.2972646
1350,26.124714,13.346121
1351,22.479517,10.887041
1352,-6.7326508,15.197352
1353,6.0257535,-7.2549777
1354,-12.149546,2.9006767
1355,22.323187,10.395476
1356,23.092,12.590956
1357,25.87584,13.615773
1358,11.517669,21.342772
1359,-3.8732488,9.022669
1360,3.6617901,9.007778
1361,10.745388,20.860905
1362,9.649699,7.9311833
1363,9.39518,7.903737
1364,9.728412,-8.723539
1365,9.693006,7.937306
1366,6.23256,18.49403
1367,6.9519467,4.5269837
1368,6.8183546,-7.3092337
1369,7.31775,-2.9659145
1370,9.434849,-4.87123
1371,6.934949,-6.8669896
1372,-8.04886,7.4191732
1373,-7.291625,7.146749
1374,27.190222,-0.19702776
1375,-3.6136236,-1.733634
1376,9.696491,7.938103
1377,19.136192,-5.879561
1378,20.185884,6.11683
1379,9.453439,-8.180531
1380,-3.7253115,-1.9520309
1381,7.587065,-7.9314356
1382,8.926741,-3.8582883
1383,25.717997,12.936136
1384,26.095453,13.349445
1385,23.335392,13.335943
1386,7.8235765,-8.016839
1387,-2.452288,13.521216
1388,23.26682,2.4462428
1389,-6.8776984,6.3067307
1390,6.8494034,26.254883
1391,18.773924,18.28594
1392,18.2651,19.153328
1393,-1.6054306,1.6246731
1394,18.774221,18.287638
1395,-7.7538753,13.957838
1396,11.927387,21.880657
1397,-7.663437,15.78563
1398,9.507237,-2.7704957
1399,10.931259,20.609285
1400,9.468108,-8.255823
1401,9.527463,-8.290587
1402,18.264305,19.156355
1403,8.2689295,-8.986104
1404,2.3714418,1.8504326
1405,10.982118,-2.9613142
1406,-8.636929,-3.577404
1407,-2.3597424,12.418382
1408,-0.97535294,2.787134
1409,19.439995,-5.68052
1410,6.695485,-7.1784897
1411,16.420017,17.760698
1412,19.143179,-5.8819366
1413,1.6800609,4.5338335
1414,-2.3231716,2.2406647
1415,13.926757,4.2611856
1416,6.918498,4.632874
1417,8.9140415,-6.6879497
1418,10.715036,-5.135524
1419,22.916018,10.19626
1420,10.084491,-3.200624
1421,18.762236,18.25588
1422,10.640237,-2.242913
1423,9.753905,-9.237332
1424,-6.9146233,6.4029384
1425,2.2225637,3.4569826
1426,10.74557,-2.381337
1427,9.712135,7.932282
1428,9.284253,-8.349822
1429,1.9848636,1.199996
1430,9.635875,-9.165555
1431,8.739395,-1.5338848
1432,7.324443,-2.9698706
1433,6.315874,18.403921
1434,25.850784,12.77606
1435,-2.1706073,2.2736294
1436,3.6730795,9.019405
1437,2.4082694,-0.015721165
1438,10.751846,20.902035
1439,25.701633,12.861222
1440,10.272599,12.527309
1441,14.089255,4.369835
1442,2.5871575,12.305132
1443,10.335924,12.449462
1444,6.861987,26.266777
1445,11.94667,21.763273
1446,8.119366,-3.8050911
1447,0.826364,17.688492
1448,-4.108087,-1.9454061
1449,16.578943,13.381907
1450,-8.104791,7.4362288
1451,6.873636,26.280258
1452,-7.0414248,6.540597
1453,-2.306798,1.4428928
1454,-2.3092048,21.547863
1455,3.105771,-2.5847538
1456,2.447293,-0.18213867
1457,1.6785661,4.713448
1458,-3.5815492,-1.2835165
1459,2.4622717,1.6261477
1460,6.9194264,4.623047
1461,-8.643443,-3.569139
1462,-8.24804,7.0143585
1463,21.58223,0.20962912
1464,3.384979,12.60918
1465,1.6934848,8.656423
1466,9.436596,19.251469
1467,6.2670975,18.516912
1468,2.1988125,1.4054738
1469,6.92422,4.6132207
1470,-4.493969,-1.8668623
1471,4.2896547,-0.42492872
1472,9.715153,-1.7997248
1473,2.043212,5.3166866
1474,-8.197079,7.419213
1475,6.726286,-7.1919165
1476,-0.76336056,2.9824886
1477,11.603548,21.355816
1478,9.650141,-1.7602046
1479,8.688184,-1.7244865
1480,-1.8776528,12.196273
1481,12.211524,18.88928
1482,-11.601863,14.834562
1483,27.188522,-0.19807406
1484,-1.6697251,1.5913966
1485,10.538779,0.019634547
1486,2.4327908,-0.18140116
1487,-2.3184898,2.2361586
1488,9.252676,-1.5854895
1489,9.129744,-1.5873612
1490,-6.8140917,4.9930015
1491,1.6156669,8.730437
1492,-0.82017547,2.972468
1493,-4.521089,-1.9648836
1494,10.766428,20.886898
1495,27.188347,-0.19806467
1496,-7.9424987,14.179833
1497,11.606199,21.357662
1498,7.066828,-6.7366586
1499,26.109686,13.380886
1500,11.944462,21.774277
1501,27.188265,-0.19818729
1502,21.578047,0.20498618
1503,22.19493,10.224667
1504,-2.458338,13.575225
1505,8.283714,-8.974323
1506,-7.932824,7.254795
1507,-7.212606,6.726852
1508,22.557802,10.6805935
1509,18.770561,18.27731
1510,23.094355,17.29743
1511,-7.8518167,7.21679
1512,-3.7700074,-2.1153018
1513,-2.123956,1.7582672
1514,6.5844903,-7.1292114
1515,9.74263,-1.7971693
1516,6.2485,18.47132
1517,20.18219,6.109093
1518,18.532509,18.625725
1519,10.38542,0.043794606
1520,22.211329,10.237962
1521,-6.759025,15.180487
1522,-7.651923,18.35385
1523,6.4061084,5.70353
1524,27.187637,-0.19863902
1525,10.745678,-5.1242337
1526,-7.271216,6.7005963
1527,10.647439,-2.1408646
1528,-8.1040745,7.4252462
1529,-7.4964185,17.617487
1530,-2.070797,1.2111586
1531,14.086299,4.3575096
1532,-7.7972775,13.994536
1533,4.3057194,-0.44334337
1534,-7.2349052,-9.914852
1535,-7.4732456,18.237627
1536,-6.8405805,4.1518984
1537,9.428349,-9.119367
1538,19.423454,-5.713786
1539,-7.3025427,7.1300783
1540,10.224479,0.11524752
1541,-7.72435,15.442196
1542,24.726746,13.614715
1543,-8.643682,-3.569275
1544,10.612463,-2.1357973
1545,10.03489,0.21310417
1546,16.588926,13.381956
1547,10.550066,-2.066683
1548,6.876964,26.279367
1549,2.150051,3.4425125
1550,9.303844,-1.6266555
1551,22.989922,10.119696
1552,18.761045,18.24925
1553,-7.931805,14.190018
1554,10.719679,-2.4537723
1555,-3.5895004,-1.3055134
1556,24.120491,13.447008
1557,9.770006,-1.8205004
1558,-2.0506904,12.991678
1559,8.407952,-4.5353827
1560,8.09513,-3.717596
1561,2.3898222,1.2781221
1562,10.949623,-2.9994938
1563,-7.6500525,15.837521
1564,3.4791179,8.49749
1565,4.3016744,-0.43594736
1566,9.3650675,-9.054301
1567,-6.8050814,4.07741
1568,27.186874,-0.19899616
1569,-3.2157059,16.93734
1570,10.273307,12.428608
1571,-7.7574563,13.962766
1572,2.1302934,3.35867
1573,10.764835,20.878902
1574,14.023777,2.5722404
1575,15.568067,3.9843285
1576,8.783694,-2.257261
1577,7.373067,-7.8141313
1578,-1.4182023,1.3165641
1579,2.0137253,-1.2995039
1580,1.6039509,8.741275
1581,6.2343144,5.8105073
1582,6.9698677,4.514781
1583,3.6964123,23.046705
1584,9.3959255,-2.9612846
1585,-7.833829,14.579361
1586,10.034147,0.20515282
1587,2.4291673,-0.17285138
1588,-0.7877422,2.97476
1589,11.328065,11.015961
1590,8.1461315,-3.855954
1591,11.011377,-2.9662108
1592,18.600882,18.481888
1593,2.5332623,2.7748735
1594,3.6798031,9.033821
1595,-2.226901,21.464127
1596,25.973566,13.521446
1597,-7.4864783,17.576393
1598,-2.0600343,13.021435
1599,16.065968,12.76687
1600,9.270111,-4.346176
1601,-4.0889006,-1.9719801
1602,10.906771,-3.1327147
1603,18.754318,-6.201067
1604,-2.329776,2.2395148
1605,16.072636,12.76336
1606,9.185581,-8.903185
1607,2.1592662,1.2922535
1608,-11.498567,14.926257
1609,7.789456,-7.992217
1610,9.406424,19.204357
1611,-2.3042114,21.54278
1612,16.074448,12.764893
1613,10.868579,20.872152
1614,3.6993635,23.049643
1615,-7.6669197,15.530488
1616,-1.6569536,12.07716
1617,2.2357833,3.241571
1618,23.299084,2.4995484
1619,2.1214767,1.5745118
1620,16.293896,19.07234
1621,19.182703,-5.8346477
1622,-7.58861,17.826649
1623,6.9479027,4.6075597
1624,-1.0601661,2.7427242
1625,9.6368475,-8.376899
1626,24.702316,13.620631
1627,4.295093,-0.4305002
1628,8.865901,-1.72282
1629,6.871317,26.268873
1630,-7.6340704,6.8987427
1631,27.159306,-0.22130021
1632,-6.8728294,4.8578477
1633,-2.3306963,1.4619831
1634,-8.653058,-3.5600395
1635,-1.6501864,12.070124
1636,16.406809,17.599365
1637,16.06768,12.763886
1638,-2.062222,12.302478
1639,10.744013,20.879017
1640,25.497002,13.764175
1641,9.902243,-3.1770992
1642,-7.582052,17.88953
1643,9.279878,7.9287806
1644,6.8604608,5.073139
1645,9.605823,7.9844646
1646,3.676201,9.025303
1647,-2.1460695,21.380033
1648,22.997442,10.123852
1649,-2.5163355,13.549139
1650,-11.561816,14.853002
1651,16.659725,13.011508
1652,-7.0223603,6.4667225
1653,4.192693,-0.35104242
1654,-6.733355,17.190273
1655,26.086405,13.328323
1656,27.185535,-0.19971678
1657,-7.816876,14.578791
1658,22.267586,10.329773
1659,22.479582,10.948892
1660,25.969215,13.504865
1661,25.979649,13.471525
1662,17.139906,11.644043
1663,-1.3983681,1.3219225
1664,7.370238,-7.8404136
1665,9.843246,12.434349
1666,9.49758,-3.0121255
1667,24.644073,13.6166315
1668,-6.9370103,6.420595
1669,10.854854,-3.1748793
1670,2.529625,1.2564881
1671,-11.51627,14.914652
1672,3.3990262,12.689917
1673,10.0505085,0.1958919
1674,2.443988,-0.16438043
1675,0.75100553,17.629618
1676,10.827549,-2.1926353
1677,24.048223,12.249633
1678,18.764154,18.256477
1679,-3.8072522,-2.3725138
1680,-8.044997,7.4262185
1681,3.3981454,12.644425
1682,-2.2383177,2.4018762
1683,2.1748352,1.4747301
1684,18.088335,17.574799
1685,6.832378,5.078043
1686,9.607839,7.9886885
1687,9.42045,-8.990739
1688,6.036788,-7.259235
1689,-7.4872813,17.569002
1690,6.2439957,18.487669
1691,2.0157459,-1.2910895
1692,25.810291,12.79748
1693,-7.4094424,7.253121
1694,18.260899,19.163683
1695,16.274168,12.849812
1696,7.627315,-8.047149
1697,10.76598,-2.5472488
1698,1.6819662,4.5406036
1699,-6.8258386,4.08968
1700,22.596924,10.658832
1701,6.9355845,4.571422
1702,6.8794847,4.890271
1703,27.185595,-0.19982886
1704,2.4133856,-0.00705128
1705,6.397514,18.300797
1706,25.643707,13.822463
1707,2.5993218,1.3614159
1708,6.698768,-7.185499
1709,10.895501,-2.1681004
1710,21.524048,0.16982594
1711,6.366367,18.33801
1712,-1.2405531,3.093239
1713,11.03613,20.552988
1714,16.072275,12.7781515
1715,25.058329,13.544134
1716,11.007772,-3.012467
1717,6.2475867,18.465508
1718,-4.129307,-1.9764593
1719,9.302107,-8.996529
1720,9.325843,-4.4257603
1721,-6.8220105,4.6267943
1722,2.2901206,2.773275
1723,2.4147825,-0.15060075
1724,2.612541,0.9968784
1725,-12.15857,2.8917105
1726,2.0254393,1.7998755
1727,-6.9942307,6.49705
1728,2.0152605,-1.2853179
1729,9.398216,-2.916496
1730,-2.3447175,1.4771913
1731,23.586464,-2.404
1732,23.586538,-2.403878
1733,-5.260618,6.027982
1734,25.697844,13.791126
1735,6.251014,18.457806
1736,2.0162795,-1.2944391
1737,-1.7133099,1.5575573
1738,2.4102244,-0.0049522757
1739,9.600152,7.98603
1740,14.0407505,2.5847528
1741,23.586546,-2.4040418
1742,-7.7215257,14.9591465
1743,23.58651,-2.4039302
1744,15.568061,3.9839668
1745,10.7614,-5.09466
1746,6.8164964,-7.0190363
1747,-2.280572,1.453402
1748,23.094265,17.289625
1749,22.463902,10.96192
1750,10.768464,20.874315
1751,10.775773,20.892073
1752,-7.8436093,14.787592
1753,18.246176,19.177177
1754,2.4283836,-0.19393277
1755,1.6373217,8.710102
1756,6.133793,5.883697
1757,-1.547831,1.4937158
1758,-3.770376,-2.3104286
1759,18.252338,19.1726
1760,-8.665456,-3.5479915
1761,-7.6256547,17.97439
1762,9.26689,7.9295692
1763,16.286247,19.101402
1764,2.0081606,-1.2803159
1765,16.117603,12.710838
1766,23.364931,13.332987
1767,9.094777,-4.113445
1768,6.191458,19.334621
1769,-7.0844603,6.516905
1770,17.149145,11.6422415
1771,2.1842074,0.14714725
1772,-7.301199,6.8344827
1773,22.9699,13.251999
1774,-11.615718,14.802682
1775,16.255491,12.828925
1776,-7.585881,17.875372
1777,1.7105256,4.7341385
1778,6.856636,5.0916896
1779,25.115524,13.5010605
1780,10.202806,0.11739853
1781,-2.0292974,12.978672
1782,4.14697,-0.30972645
1783,8.260485,-1.9658829
1784,12.521707,10.890362
1785,23.094477,17.292692
1786,2.4216106,-0.037826013
1787,6.8716645,4.9222097
1788,2.3209085,2.8017614
1789,-7.527597,18.3054
1790,-5.2642264,6.0449057
1791,23.330605,2.5503552
1792,23.599762,-2.394787
1793,6.429862,18.263674
1794,6.172545,19.345577
1795,21.511307,0.16923736
1796,2.0876703,1.6779293
1797,-7.7546644,13.971892
1798,8.988202,13.381215
1799,23.600084,-2.3948658
1800,-1.6347284,2.5082233
1801,2.182953,3.2768245
1802,10.002733,-9.0867195
1803,-11.518644,14.896937
1804,3.6616645,0.24478874
1805,-4.50816,-1.9466627
1806,9.585611,7.998303
1807,2.1348085,1.4996809
1808,23.353271,13.333998
1809,-8.112338,7.415443
1810,4.3115406,-0.45258462
1811,8.853179,-1.5815116
1812,17.238245,11.429497
1813,9.581257,7.9980555
1814,3.0993087,-2.5780334
1815,-2.1533024,2.4455137
1816,3.4028118,12.654671
1817,2.2262142,2.9085581
1818,11.662926,21.367147
1819,-2.2025607,1.4375697
1820,23.625744,-2.371815
1821,23.606598,-2.3904428
1822,-2.5423064,13.66016
1823,-2.3063302,13.34697
1824,9.309277,-4.4483366
1825,-1.4212494,1.3123716
1826,2.4453356,-0.17534952
1827,23.673567,-2.3492043
1828,-3.622004,-1.3080907
1829,10.780127,-2.330806
1830,10.019636,0.22104979
1831,16.22068,12.794395
1832,18.768517,-6.1875644
1833,-4.0769243,-1.9252526
1834,-7.610143,18.06407
1835,-4.431636,-1.8285825
1836,-2.4141712,13.476121
1837,19.475468,-5.6392474
1838,18.741968,18.206604
1839,25.898989,-5.978715
1840,25.792404,13.49556
1841,23.341892,2.5678267
1842,9.46195,19.27727
1843,23.673603,-2.3496032
1844,23.323795,2.5484724
1845,2.0242507,-1.2997613
1846,-7.1879473,14.342317
1847,-2.3351057,1.4537165
1848,16.279959,19.129385
1849,11.678496,21.387482
1850,-1.4968003,2.6609929
1851,10.078453,0.18426003
1852,-12.155771,2.8944473
1853,-2.1376545,21.372437
1854,2.111952,3.411838
1855,22.69409,13.362451
1856,24.133526,13.458915
1857,22.646679,13.3270035
1858,-3.6181803,-1.796248
1859,-7.9205008,14.151583
1860,14.046471,2.6027148
1861,-7.581464,17.924387
1862,23.687141,-2.340492
1863,10.8925705,-2.9576175
1864,-7.6061225,17.886272
1865,10.935562,-2.2530804
1866,4.304809,-0.4381664
1867,1.6524197,8.694542
1868,14.050071,2.598693
1869,8.112536,-3.7898393
1870,9.591058,7.9924884
1871,6.229535,5.814966
1872,14.149201,2.5573769
1873,14.061064,2.6139934
1874,9.255673,7.933977
1875,5.3755274,14.610888
1876,2.4430203,-0.1215134
1877,22.49309,10.98836
1878,9.655615,-9.20742
1879,-8.179168,7.4463797
1880,3.6890912,9.050757
1881,-6.795188,4.086288
1882,6.884534,26.286972
1883,-3.79504,-2.3735342
1884,-3.5604448,-1.2709429
1885,10.760579,20.877491
1886,-11.534875,14.881408
1887,10.656292,-2.1875968
1888,4.1679006,-0.32171673
1889,-8.6561775,-3.5562856
1890,23.726778,-2.312037
1891,21.504154,0.1717763
1892,-8.668307,-3.544968
1893,23.717442,-2.3214276
1894,-4.5234323,-1.8835087
1895,6.1869054,19.337538
1896,9.341379,-1.6447995
1897,-2.3161342,1.3659126
1898,-2.04693,12.410666
1899,22.990538,13.293111
1900,8.306141,-12.154685
1901,-2.5749702,13.592917
1902,7.7169933,-2.910839
1903,17.161291,11.639046
1904,-7.408767,7.2638564
1905,21.476217,0.14932756
1906,-6.957694,6.4300714
1907,23.691368,-2.3376963
1908,23.334978,2.5674245
1909,10.745321,-5.109906
1910,9.405625,-3.0852268
1911,23.683224,-2.3431053
1912,24.114025,12.180741
1913,23.094463,17.291924
1914,2.2529235,1.8393892
1915,9.108586,-4.0931363
1916,22.946981,10.163061
1917,-4.4715233,-1.8226475
1918,-2.0538428,21.28532
1919,20.182566,6.1093946
1920,-2.2903771,2.2449858
1921,8.773306,-2.2811244
1922,15.560312,3.9839978
1923,-8.6796,-3.5330825
1924,0.75796807,17.635626
1925,19.435532,-5.679003
1926,-1.491166,2.6241093
1927,-2.5004613,13.527688
1928,24.568476,13.599669
1929,-2.3672874,1.5377885
1930,-4.111005,-1.9208148
1931,10.916119,-2.2175126
1932,-2.212321,2.38519
1933,-2.288948,1.432578
1934,16.205334,12.7877655
1935,-2.1137638,12.366266
1936,0.7183494,17.601011
1937,21.463314,0.13948166
1938,24.713343,13.618534
1939,9.198106,-1.6515538
1940,2.0100484,-1.2847861
1941,10.649694,-5.1504827
1942,25.852884,12.75187
1943,-3.5919242,-1.3305409
1944,-2.1310115,13.102262
1945,-7.861124,14.76808
1946,19.3982,-5.7374954
1947,11.097193,20.572147
1948,10.7711315,20.864481
1949,3.698322,23.048983
1950,2.57896,12.298166
1951,10.289538,12.503295
1952,20.046787,-5.5099573
1953,-4.462114,-1.8752573
1954,-5.2357855,6.047785
1955,1.7645198,1.9149073
1956,1.7694081,1.6970615
1957,10.77002,-5.0935316
1958,10.746199,-5.100242
1959,2.1699355,3.481902
1960,9.459319,-3.104683
1961,-7.393409,7.245025
1962,2.1997373,3.2565296
1963,9.556777,8.004131
1964,11.977458,21.685894
1965,-6.9036884,17.33698
1966,22.300636,10.37242
1967,-3.5744238,-1.2705091
1968,14.167359,2.5762901
1969,0.7438542,17.623997
1970,9.512533,8.004363
1971,14.086525,4.3217344
1972,14.051855,2.5989165
1973,14.0879755,4.317193
1974,24.070402,-2.1048028
1975,25.235416,13.182374
1976,2.4280052,-0.13654035
1977,-2.2961087,13.34293
1978,9.87873,-9.327419
1979,-3.211246,16.94208
1980,18.762587,-6.192245
1981,-3.6769965,-1.3745553
1982,-0.8103406,2.9103944
1983,24.092571,-2.0844612
1984,7.686178,-2.926979
1985,23.09437,17.289867
1986,10.743559,-5.1438365
1987,17.16189,11.638224
1988,24.09678,-2.0820947
1989,10.723613,-2.301437
1990,2.6711102,1.6104932
1991,8.259222,-8.98368
1992,25.597784,13.794003
1993,-3.5427132,-1.2547184
1994,9.743609,-1.7904648
1995,25.23498,13.166493
1996,11.2423,20.742596
1997,22.975513,10.147451
1998,-7.664816,15.796222
1999,-3.5912,-1.2524797
2000,-3.230336,16.925434
2001,-2.5027082,13.530657
2002,11.106021,20.578175
2003,6.4356685,18.25805
2004,16.035791,12.735366
2005,6.4414644,18.251564
2006,22.984468,10.125053
2007,3.7168543,23.06693
2008,11.13395,20.5819
